Word, Score
n,2e-05
reflective,0.26663
cross-subsidisation,0.24095
true,0.21528
premiums,0.20463
coverage,0.17564
ownership,0.15693
players,0.15214
partnerships,0.14892
personal,0.13602
increased,0.13126
create,0.12732
between,0.12403
risks,0.12299
ecosystem,0.12299
focus,0.12149
less,0.12028
other,0.11582
need,0.09796
more,0.08523
data,0.08282
customers,0.07936
that,0.07158
comp,0.06653
ms,0.05509
with,0.05424
are,0.05147
and,0.01492
redevelopment,0.33063
comparability,0.30049
opportunities,0.29182
personalised,0.23274
overall,0.18203
associated,0.17731
lete,0.17667
underwriting,0.17305
models,0.14685
between,0.1456
ecosystem,0.14438
risks,0.14438
less,0.1412
scenario,0.13621
insurers,0.13379
allow,0.13084
insurance,0.12087
products,0.11531
risk,0.10048
with,0.06367
and,0.01752
the,0.0124
sensitive,0.23599
stickiness,0.21207
generated,0.21207
calculation,0.20648
premium,0.20478
basis,0.20007
protection,0.19721
available,0.18435
data,0.17889
accurate,0.17463
underwriting,0.1592
personal,0.1469
increased,0.14176
insurers,0.12309
management,0.12037
connect,0.11898
individual,0.11671
more,0.09204
customers,0.08571
their,0.07569
and,0.03223
the,0.01141
s,2e-05
red-lining,0.31685
excluded,0.27867
cross-subsidisation,0.27107
accessibility,0.24979
decreases,0.24219
insurance,0.23167
high-risk,0.22768
personalised,0.22305
concern,0.21331
participate,0.20004
becomes,0.19416
devices,0.19203
customers,0.17856
elect,0.15732
who,0.14422
based,0.12274
not,0.10671
from,0.08755
dat,0.08039
are,0.05791
for,0.02676
ed,0.01342
insured,0.25022
quoting,0.25022
exploration,0.24429
binding,0.22356
submission,0.21017
3rd,0.20797
levels,0.18351
devices,0.17726
connectivity,0.17273
active,0.16643
claims,0.16231
underwriting,0.15308
connected,0.14965
party,0.13405
risks,0.12772
increasing,0.12746
scenario,0.12049
processes,0.11594
management,0.11574
insurance,0.10693
new,0.08664
data,0.086
from,0.08081
ser,0.05824
the,0.01097
a,3e-05
advice,0.3082
warnings,0.26222
in-car,0.26222
utilising,0.23062
safer,0.23062
gathered,0.21902
weather,0.21442
renewal,0.20672
cars,0.19274
3rd,0.18645
patterns,0.17953
applications,0.16555
narrative,0.16452
vicing,0.16255
driving,0.15807
drivi,0.15724
send,0.15486
connected,0.13417
via,0.12281
party,0.12018
support,0.11749
insurers,0.10611
e.g,0.0983
risk,0.07969
data,0.07711
from,0.07245
and,0.02778
health,0.32511
consultants,0.26222
illness,0.23062
indicators,0.22434
customers,0.22166
lifestyles,0.19768
granular,0.19512
apps,0.17513
arrange,0.17377
understand,0.14987
better,0.14671
mobile,0.12564
via,0.12281
gain,0.11404
insurers,0.10611
they,0.10447
future,0.09699
high,0.09504
risk,0.07969
more,0.07935
data,0.07711
their,0.06525
for,0.02214
and,0.01389
ng,0.00851
re,0.0036
magnitude,0.26222
accidents,0.24824
avoiding,0.23832
illness,0.23062
whereas,0.22434
policy,0.18843
losses,0.18114
frequency,0.17953
valuable,0.16661
collection,0.16352
reduced,0.14494
summary,0.13252
impact,0.11935
sult,0.11697
anal,0.11622
benefit,0.11427
insurers,0.10611
insurance,0.09587
find,0.09451
more,0.07935
customers,0.07389
their,0.06525
and,0.05557
are,0.04792
for,0.02214
the,0.00983
bilateral,0.26663
long-term,0.23525
insurers,0.22794
behavioural,0.21528
granular,0.20957
accurately,0.20957
near,0.19119
increases,0.18961
factors,0.1881
yses,0.18525
predict,0.18013
risk,0.17119
devices,0.17069
more,0.17045
allows,0.16633
understand,0.16097
interact,0.1589
connected,0.1441
channel,0.13356
create,0.12732
data,0.08282
and,0.02984
for,0.02378
risks,0.22902
proactively,0.21902
before,0.19768
their,0.19576
frequently,0.19052
evolving,0.19052
losses,0.18114
managing,0.17122
involved,0.16771
events,0.16661
occur,0.16352
customers,0.14777
client,0.14381
get,0.13818
manager,0.13252
while,0.12802
lower,0.12732
deliver,0.12372
into,0.10822
insurers,0.10611
more,0.07935
can,0.0744
with,0.0505
for,0.02214
and,0.01389
marmalade,0.29248
e-learning,0.29248
experienced,0.24429
targets,0.23916
feedback,0.22691
based,0.22659
insurance,0.21385
telematics,0.21017
driver,0.1969
segments,0.18832
company,0.17024
providing,0.1604
studies,0.15108
additional,0.14399
offering,0.1424
less,0.12491
case,0.12093
dri,0.12027
value,0.10818
its,0.09427
customers,0.08241
with,0.05633
and,0.01549
ing,0.01188
encourages,0.25348
voluntarily,0.25348
safer,0.22294
vitality,0.22294
promote,0.19983
feedback,0.19665
app,0.18271
gather,0.17355
lifestyle,0.17207
health,0.15713
driving,0.1528
analysis,0.15121
behaviour,0.14488
track,0.14301
provides,0.14182
then,0.12444
share,0.11163
ving,0.09899
based,0.09819
insurer,0.09756
its,0.0817
data,0.07454
customers,0.07142
with,0.04882
the,0.02852
and,0.02686
healthier,0.28164
gifts,0.28164
insured,0.24095
rewards,0.19636
lifestyle,0.19119
choices,0.18665
levels,0.17671
necessary,0.16978
connectivity,0.16633
active,0.16027
conditions,0.13944
benefits,0.1375
risks,0.12299
increasing,0.12274
scenario,0.11603
other,0.11582
management,0.11145
insurance,0.10297
data,0.08282
customers,0.07936
with,0.05424
for,0.04757
and,0.02984
ed,0.01193
the,0.01056
scenario,0.26106
analytical,0.25418
liabilities,0.2329
understanding,0.21161
advanced,0.20543
predict,0.20265
on…,0.20133
advice,0.1862
associated,0.16992
clear,0.16812
development,0.15555
capabilities,0.15512
trust,0.14625
risks,0.13837
insurers,0.12822
implications,0.12025
future,0.1172
manage,0.10565
their,0.07885
customer,0.06978
with,0.06102
the,0.02377
risks,0.36898
advice,0.33103
concierge,0.22204
proposition,0.18665
functions,0.17671
becomes,0.17259
better,0.15757
implementation,0.15506
core,0.13675
increased,0.13126
reduce,0.12429
focus,0.12149
incumbents,0.121
insurers,0.11397
through,0.10448
future,0.10418
value,0.10418
manage,0.09391
customers,0.07936
provide,0.07782
be,0.04133
and,0.02984
the,0.01056
overall,0.31012
matters,0.28164
decease,0.28164
indicators,0.24095
havioural,0.21232
participating,0.20027
i.e,0.19826
pool,0.18961
becoming,0.18665
loyalty,0.17459
when,0.16551
active,0.16027
engage,0.1589
customers,0.15872
build,0.14149
partners,0.12483
risks,0.12299
what,0.12299
ecosystem,0.12299
through,0.10448
risk,0.0856
customer,0.06203
the,0.02113
and,0.01492
risks,0.4151
opportunities,0.27966
differentiated,0.22091
opportunity,0.20265
offers,0.1988
evolve,0.1811
associated,0.16992
individuals,0.15918
into,0.13077
scenario,0.13053
insurers,0.12822
management,0.12539
provider,0.11951
services,0.09526
customers,0.08928
service,0.08413
that,0.08053
with,0.06102
for,0.02676
and,0.01679
the,0.01188
dealing,0.49542
losses,0.38911
resulting,0.3762
longer-term,0.28164
rejection,0.25597
education,0.21851
proactive,0.21528
policy,0.20238
consulting,0.19826
health,0.17459
advice,0.16551
holders,0.16169
claims,0.1563
lower,0.13675
due,0.13566
risks,0.12299
management,0.11145
with,0.10848
e.g,0.10559
from,0.07782
customer,0.06203
fr,0.05754
and,0.01492
advice,0.33103
gaming,0.28164
incorrect,0.25597
exploration,0.23525
absence,0.22594
levels,0.17671
delivery,0.17163
fraud,0.17069
broker,0.16978
connectivity,0.16633
connected,0.1441
personal,0.13602
increasing,0.12274
scenario,0.11603
processes,0.11164
systems,0.10656
insurance,0.10297
risk,0.0856
new,0.08343
data,0.08282
customers,0.07936
from,0.07782
su,0.03736
the,0.02113
om,0.01886
data,0.34401
quoting,0.25022
static,0.24429
renewal,0.23058
binding,0.22356
already,0.2125
bmission,0.20797
3rd,0.20797
retailers,0.20392
gather,0.20025
analytics,0.18706
offers,0.18351
servicing,0.18351
narrative,0.18351
claims,0.16231
underwriting,0.15308
summary,0.14782
parties,0.13631
external,0.13532
party,0.13405
impact,0.13313
insurers,0.11835
customers,0.08241
properties,0.24771
granularity,0.24771
picture,0.20957
comprehensive,0.19283
lifestyle,0.19119
house,0.18665
location,0.18013
devices,0.17069
sufficient,0.16801
behaviour,0.16097
track,0.1589
connected,0.1441
their,0.14017
make,0.13905
create,0.12732
insurers,0.11397
car,0.11259
allow,0.11145
e.g,0.10559
identity,0.09004
customers,0.07936
will,0.06642
age,0.06293
with,0.05424
and,0.01492
a,3e-05
tires,0.50696
utomotive,0.23996
utilise,0.20727
insurers,0.20515
collaborate,0.19983
discount,0.19109
parts,0.18632
vehicles,0.18632
erosion,0.18024
retailers,0.17673
replace,0.17065
home,0.17065
predict,0.16212
offers,0.15904
send,0.1497
could,0.12734
make,0.12514
based,0.09819
auto,0.09404
future,0.09376
data,0.07454
able,0.07178
will,0.05978
customer,0.05583
with,0.04882
and,0.01343
the,0.00951
p,0.00071
travel,0.55376
vacation,0.29248
approaching,0.29248
packages,0.27688
encouraging,0.25022
discounts,0.23463
proactive,0.22356
redict,0.18584
offers,0.18351
loyalty,0.18131
well,0.16571
supporting,0.16231
additional,0.14399
these,0.11222
offer,0.10883
value,0.10818
insurance,0.10693
risk,0.08889
customers,0.08241
provide,0.08081
will,0.06897
man,0.06452
financial,0.06411
and,0.03099
homes,0.22434
behavioural,0.20044
combined,0.19768
cars,0.19274
ongoing,0.18282
gather,0.17953
health,0.16255
devices,0.15892
data,0.15421
understand,0.14987
better,0.14671
studies,0.13545
connected,0.13417
existing,0.13375
which,0.11991
case,0.10842
insurers,0.10611
allow,0.10377
agement,0.09967
asset,0.09699
can,0.0744
customers,0.07389
from,0.07245
their,0.06525
will,0.06184
custom,0.05627
with,0.0505
and,0.01389
financially,0.2303
beneficial,0.21232
retailers,0.19636
lifestyle,0.19119
working,0.18525
relevant,0.18135
knowledge,0.15958
customers,0.15872
improved,0.1505
deliver,0.13289
parties,0.13126
external,0.13031
which,0.12879
other,0.11582
insurers,0.11397
information,0.09582
identity,0.09004
can,0.07991
use,0.07362
their,0.07009
with,0.05424
and,0.02984
ers,0.02964
the,0.01056
c,0.00011
leverages,0.23037
box,0.21686
discounts,0.20334
behavioural,0.19375
already,0.18417
telemati,0.18024
retailers,0.17673
still,0.16798
incent,0.16551
relevant,0.16321
better,0.14182
limited,0.13052
while,0.12375
them,0.11485
many,0.11139
risks,0.11069
insurers,0.10257
partner,0.10099
insurer,0.09756
insure,0.09474
offer,0.09432
auto,0.09404
manage,0.08452
data,0.07454
use,0.06625
their,0.06308
with,0.04882
the,0.01901
an,0.00206
scenario,0.36147
recovery,0.29248
installed,0.26582
theft,0.22048
cars,0.21498
on…,0.18584
levels,0.18351
devices,0.17726
broker,0.17631
necessary,0.17631
connectivity,0.17273
conditions,0.14481
personal,0.14125
increasing,0.12746
cs,0.12275
implications,0.111
insurance,0.10693
insur,0.08937
services,0.08793
data,0.086
provide,0.08081
for,0.0247
the,0.02194
guardians,0.28164
personal,0.27204
demonstrating,0.25597
clearly,0.24095
alignment,0.19826
interests,0.19636
sufficient,0.16801
data,0.16564
providing,0.15446
exchange,0.14996
existing,0.14366
compliance,0.14191
trust,0.13
gain,0.12249
with,0.10848
value,0.10418
futu,0.10357
customers,0.07936
their,0.07009
customer,0.06203
and,0.02984
ers,0.02964
for,0.02378
halo,0.29248
individualised,0.24429
incentives,0.21017
losses,0.20204
offers,0.18351
usage,0.17631
regulations,0.17105
decrease,0.17024
revenue,0.16791
customers,0.16482
claims,0.16231
effect,0.15012
partnership,0.14319
personal,0.14125
incumbents,0.12566
based,0.1133
potential,0.11204
data,0.086
from,0.08081
financial,0.06411
prov,0.06053
with,0.05633
for,0.0247
and,0.01549
re,0.00402
partnerships,0.33507
early-movers,0.31685
opportunities,0.27966
locking,0.27867
overall,0.17444
competition,0.1718
associated,0.16992
iding,0.16528
additional,0.15599
increased,0.14766
ecosystem,0.13837
risks,0.13837
benefit,0.13808
scenario,0.13053
may,0.11878
value,0.1172
risk,0.0963
from,0.08755
with,0.06102
for,0.02676
and,0.01679
the,0.01188
misappropriated,0.28164
relevance,0.26663
delaying,0.24771
replacement,0.23525
losing,0.21232
might,0.20463
incentives,0.20238
policy,0.20238
tire,0.1881
particularly,0.17896
offers,0.17671
risk,0.17119
holders,0.16169
behaviour,0.16097
lower,0.13675
parties,0.13126
external,0.13031
trust,0.13
support,0.12619
may,0.10559
e.g,0.10559
not,0.09485
data,0.08282
customers,0.07936
low,0.07527
s,2e-05
implications,0.21377
bets,0.20702
remaining,0.18961
levels,0.17671
real-time,0.17671
safe,0.17358
likely,0.17069
does,0.16716
scenarios,0.16716
connectivity,0.16633
questions,0.15823
mean,0.13639
anal,0.12483
what,0.12299
increasing,0.12274
under,0.10575
this,0.10495
insurance,0.10297
key,0.09426
data,0.08282
institutions,0.08213
financial,0.06174
all,0.05322
and,0.02984
for,0.02378
gather,0.38567
optimising,0.28164
essential,0.2303
insurers,0.22794
insurance,0.20593
strategic,0.20027
ytics,0.17782
real-time,0.17671
analyse,0.16472
enabling,0.16243
beha,0.14996
connected,0.1441
benefits,0.1375
role,0.12879
models,0.12509
become,0.11437
business,0.10543
ability,0.09942
more,0.08523
data,0.08282
will,0.06642
and,0.02984
the,0.01056
understanding,0.39067
status,0.25022
become,0.23754
vioural,0.21763
sophisticated,0.18025
customers,0.16482
retail,0.14088
critical,0.1387
role,0.13374
within,0.13019
financial,0.12822
risks,0.12772
insurance,0.10693
more,0.0885
data,0.086
institutions,0.08529
from,0.08081
will,0.06897
and,0.03099
ne,0.02155
the,0.01097
bancassurance,0.31685
lifecycle,0.28797
insights,0.22091
generated,0.22091
importance,0.20265
significantly,0.19642
relationships,0.18712
from,0.17509
players,0.17116
connected,0.16212
eds,0.1426
models,0.14073
benefit,0.13808
become,0.12867
insurers,0.12822
management,0.12539
e.g,0.11878
may,0.11878
insurance,0.11584
customers,0.08928
customer,0.06978
with,0.06102
the,0.01188
stickier,0.2571
lifecycle,0.24683
steal,0.23235
desirable,0.22684
become,0.22058
capturing,0.21787
behavioural,0.20759
will,0.19213
building,0.16936
difficult,0.16201
revenue,0.15592
early,0.15133
critical,0.12879
share,0.1196
insurers,0.1099
individual,0.1042
how,0.09548
more,0.08218
data,0.07986
customers,0.07652
market,0.0699
their,0.06758
ge,0.03117
for,0.02293
the,0.01019
insured,0.24095
sourced,0.23525
scenario,0.23206
personalisation,0.2303
arise,0.22594
nerated,0.19456
issues,0.18525
related,0.18525
policies,0.17163
devices,0.17069
aggregation,0.16317
active,0.16027
ownership,0.15693
connected,0.1441
what,0.12299
risks,0.12299
management,0.11145
this,0.10495
insurance,0.10297
new,0.08343
data,0.08282
from,0.07782
will,0.06642
the,0.02113
and,0.01492
cross-subsidising,0.31685
feasible,0.28797
cross-subsidisation,0.27107
premiums,0.23021
majority,0.22305
longer,0.22091
policies,0.19308
broker,0.191
when,0.1862
highl,0.17727
reduced,0.17513
personal,0.15302
across,0.14324
current,0.13751
scenario,0.13053
insurers,0.12822
model,0.12394
business,0.1186
insurance,0.11584
data,0.09317
customers,0.08928
will,0.07472
are,0.05791
and,0.01679
adopters,0.27159
less-desi,0.27159
individualised,0.22684
analysing,0.22208
streams,0.20759
demonstrate,0.19732
how,0.19097
given,0.18761
historical,0.18761
successfully,0.18595
data,0.15972
offerings,0.15258
early,0.15133
limited,0.13984
lack,0.1394
will,0.12809
experience,0.12596
insurers,0.1099
these,0.1042
value,0.10046
new,0.08045
their,0.06758
and,0.01439
the,0.01019
y,0.00412
separation,0.30418
considering,0.26752
exclude,0.25407
nature,0.20826
served,0.20478
remaining,0.20478
particularly,0.19327
rable,0.19204
health,0.18856
questions,0.17089
public,0.16747
distribution,0.14933
some,0.14281
them,0.13782
become,0.12352
insurers,0.12309
implications,0.11544
e.g,0.11403
auto,0.11284
insurance,0.1112
products,0.10608
able,0.08613
customers,0.08571
and,0.01611
the,0.01141
channels,0.29235
regardless,0.23886
brokers,0.22208
interact,0.15322
strategies,0.15195
their,0.13517
distribution,0.13333
will,0.12809
risks,0.1186
direct,0.11029
insurers,0.1099
management,0.10747
develop,0.10453
e.g,0.10181
how,0.09548
need,0.09447
manage,0.09055
digital,0.08978
insu,0.08254
customers,0.07652
customer,0.05981
with,0.0523
and,0.02878
the,0.01019
incentivise,0.25022
modify,0.23916
proactive,0.22356
behaviours,0.20589
managing,0.19097
relevant,0.18832
participate,0.18466
relationships,0.17273
customers,0.16482
connected,0.14965
order,0.14918
merchant,0.14693
deliver,0.138
play,0.135
role,0.13374
models,0.12991
risks,0.12772
they,0.11653
rers,0.11366
insurance,0.10693
val,0.09211
more,0.0885
their,0.07278
and,0.01549
the,0.01097
selecting,0.23062
boundaries,0.21442
desired,0.20344
capability,0.17953
relationships,0.15486
merchants,0.14494
today,0.13913
core,0.12732
lie,0.12499
critical,0.12435
will,0.12367
where,0.12191
which,0.11991
industry,0.11499
become,0.10648
insurers,0.10611
insurance,0.09587
ability,0.09257
not,0.08831
manage,0.08743
more,0.07935
new,0.07767
customers,0.07389
ue,0.05292
with,0.0505
cus,0.04841
the,0.01967
fairness,0.26222
utilising,0.23062
dynamics,0.21902
lending,0.21527
3rd,0.18645
ensuring,0.17953
privacy,0.17001
offers,0.16452
generate,0.16069
deposits,0.15054
emerging,0.13589
while,0.12802
party,0.12018
models,0.11647
change,0.10394
e.g,0.0983
value,0.09699
alternative,0.09685
how,0.09219
traditio,0.08626
data,0.07711
tomers,0.07338
market,0.06749
their,0.06525
will,0.06184
and,0.02778
the,0.00983
appetites,0.29248
lending,0.24011
crisis,0.20392
significantly,0.18131
context,0.17273
executive,0.17024
deposits,0.16791
following,0.15742
among,0.15685
limited,0.1506
lenders,0.14918
summary,0.14782
lower,0.14201
retail,0.14088
models,0.12991
innovation,0.1237
banks,0.1085
alternative,0.10802
access,0.10396
have,0.09077
risk,0.08889
trad,0.07407
financial,0.06411
nal,0.051
the,0.01097
intermediated,0.25597
sub-prime,0.25597
experienced,0.23525
lending,0.23121
period,0.21851
true,0.21528
p2p,0.19119
particularly,0.17896
same,0.16978
leveraging,0.16801
rapid,0.16317
borrowers,0.16243
among,0.15104
growth,0.14892
models,0.12509
these,0.10806
this,0.10495
alternative,0.10402
time,0.1018
platforms,0.09036
have,0.08741
itional,0.0836
over,0.07999
plat,0.0782
bank,0.07416
the,0.01056
lean,0.22048
methods,0.20392
savers,0.20025
pressures,0.19533
class,0.18584
adjudication,0.18351
broader,0.18351
savings,0.17105
loans,0.16103
competitive,0.14782
automated,0.13222
opportunities,0.12907
lending,0.12005
processes,0.11594
offer,0.10883
future,0.10818
alternative,0.10802
base,0.10396
investment,0.1016
